,id,ts,y,sku,customer,price,ph_level2,month,y_mean_sku_month,main_promo,medium_promo,small_promo,weeks_since_last_event,weeks_to_next_event,average_train_demand
196,7,2022-04-01,5231.0,815517026081,TMALL,63.14576190476189,Face,4,3606.5,0.0,0.0,0.0,4,4,4956.909090909091
197,7,2022-05-01,6563.0,815517026081,TMALL,64.8839564098683,Face,5,3690.0,0.0,0.0,1.0,0,0,4956.909090909091
198,7,2022-06-01,3920.0,815517026081,TMALL,77.97317835566064,Face,6,8944.0,0.0,1.0,0.0,0,0,4956.909090909091
199,7,2022-07-01,5348.0,815517026081,TMALL,77.97317835566064,Face,7,5914.666666666667,0.0,0.0,0.0,4,8,4956.909090909091
200,8,2020-07-01,220.0,815517026265,TMALL,181.88675840019405,Ultra Repair,7,371.6666666666667,0.0,0.0,0.0,4,8,4674.818181818182
201,8,2020-08-01,4075.0,815517026265,TMALL,181.88675840019405,Ultra Repair,8,2188.5,0.0,0.0,0.0,8,4,4674.818181818182
202,8,2020-09-01,138329.0,815517026265,TMALL,181.88675840019405,Ultra Repair,9,71244.5,0.0,1.0,0.0,0,0,4674.818181818182
203,8,2020-10-01,13515.0,815517026265,TMALL,181.88675840019405,Ultra Repair,10,7292.5,0.0,0.0,0.0,4,4,4674.818181818182
204,8,2020-11-01,485.0,815517026265,TMALL,181.88675840019405,Ultra Repair,11,59704.5,1.0,0.0,0.0,0,0,4674.818181818182
205,8,2020-12-01,18141.0,815517026265,TMALL,181.88675840019405,Ultra Repair,12,12794.5,0.0,0.0,1.0,0,0,4674.818181818182
206,8,2021-01-01,9246.0,815517026265,TMALL,181.88675840019405,Ultra Repair,1,7043.0,0.0,0.0,0.0,4,4,4674.818181818182
207,8,2021-02-01,329.0,815517026265,TMALL,181.88675840019405,Ultra Repair,2,1534.5,0.0,0.0,1.0,0,0,4674.818181818182
208,8,2021-03-01,2549.0,815517026265,TMALL,181.88675840019405,Ultra Repair,3,7319.5,0.0,1.0,0.0,0,0,4674.818181818182
209,8,2021-04-01,449.0,815517026265,TMALL,181.88675840019405,Ultra Repair,4,670.5,0.0,0.0,0.0,4,4,4674.818181818182
210,8,2021-05-01,318.0,815517026265,TMALL,181.88675840019405,Ultra Repair,5,9906.5,0.0,0.0,1.0,0,0,4674.818181818182
211,8,2021-06-01,9608.0,815517026265,TMALL,181.88675840019405,Ultra Repair,6,9541.0,0.0,1.0,0.0,0,0,4674.818181818182
212,8,2021-07-01,193.0,815517026265,TMALL,181.88675840019405,Ultra Repair,7,371.6666666666667,0.0,0.0,0.0,4,8,4674.818181818182
213,8,2021-08-01,302.0,815517026265,TMALL,181.88675840019405,Ultra Repair,8,2188.5,0.0,0.0,0.0,8,4,4674.818181818182
214,8,2021-09-01,4160.0,815517026265,TMALL,181.88675840019405,Ultra Repair,9,71244.5,0.0,1.0,0.0,0,0,4674.818181818182
215,8,2021-10-01,1070.0,815517026265,TMALL,181.88675840019405,Ultra Repair,10,7292.5,0.0,0.0,0.0,4,4,4674.818181818182
216,8,2021-11-01,118924.0,815517026265,TMALL,181.88675840019405,Ultra Repair,11,59704.5,1.0,0.0,0.0,0,0,4674.818181818182
217,8,2021-12-01,7448.0,815517026265,TMALL,181.88675840019405,Ultra Repair,12,12794.5,0.0,0.0,1.0,0,0,4674.818181818182
218,8,2022-01-01,4840.0,815517026265,TMALL,222.312,Ultra Repair,1,7043.0,0.0,0.0,0.0,4,4,4674.818181818182
219,8,2022-02-01,2740.0,815517026265,TMALL,221.798485151819,Ultra Repair,2,1534.5,0.0,0.0,1.0,0,0,4674.818181818182
220,8,2022-03-01,12090.0,815517026265,TMALL,194.379813839129,Ultra Repair,3,7319.5,0.0,1.0,0.0,0,0,4674.818181818182
221,8,2022-04-01,892.0,815517026265,TMALL,225.87196891191698,Ultra Repair,4,670.5,0.0,0.0,0.0,4,4,4674.818181818182
222,8,2022-05-01,19495.0,815517026265,TMALL,182.637360026042,Ultra Repair,5,9906.5,0.0,0.0,1.0,0,0,4674.818181818182
223,8,2022-06-01,9474.0,815517026265,TMALL,173.990213957209,Ultra Repair,6,9541.0,0.0,1.0,0.0,0,0,4674.818181818182
224,8,2022-07-01,702.0,815517026265,TMALL,173.990213957209,Ultra Repair,7,371.6666666666667,0.0,0.0,0.0,4,8,4674.818181818182
225,9,2020-07-01,0.0,815517026272,TMALL,117.54978799464782,Face,7,588.0,0.0,0.0,0.0,4,8,1657.8636363636363
226,9,2020-08-01,4570.0,815517026272,TMALL,117.54978799464782,Face,8,7100.0,0.0,0.0,0.0,8,4,1657.8636363636363
227,9,2020-09-01,189.0,815517026272,TMALL,117.54978799464782,Face,9,2268.5,0.0,1.0,0.0,0,0,1657.8636363636363
228,9,2020-10-01,363.0,815517026272,TMALL,117.54978799464782,Face,10,418.5,0.0,0.0,0.0,4,4,1657.8636363636363
229,9,2020-11-01,489.0,815517026272,TMALL,117.54978799464782,Face,11,7632.5,1.0,0.0,0.0,0,0,1657.8636363636363
230,9,2020-12-01,5920.0,815517026272,TMALL,117.54978799464782,Face,12,3191.5,0.0,0.0,1.0,0,0,1657.8636363636363
231,9,2021-01-01,333.0,815517026272,TMALL,117.54978799464782,Face,1,770.0,0.0,0.0,0.0,4,4,1657.8636363636363
232,9,2021-02-01,198.0,815517026272,TMALL,117.54978799464782,Face,2,222.5,0.0,0.0,1.0,0,0,1657.8636363636363
233,9,2021-03-01,7104.0,815517026272,TMALL,117.54978799464782,Face,3,3911.5,0.0,1.0,0.0,0,0,1657.8636363636363
234,9,2021-04-01,11215.0,815517026272,TMALL,117.54978799464782,Face,4,5865.0,0.0,0.0,0.0,4,4,1657.8636363636363
235,9,2021-05-01,374.0,815517026272,TMALL,117.54978799464782,Face,5,1462.0,0.0,0.0,1.0,0,0,1657.8636363636363
236,9,2021-06-01,1135.0,815517026272,TMALL,117.54978799464782,Face,6,2323.0,0.0,1.0,0.0,0,0,1657.8636363636363
237,9,2021-07-01,1092.0,815517026272,TMALL,117.54978799464782,Face,7,588.0,0.0,0.0,0.0,4,8,1657.8636363636363
238,9,2021-08-01,9630.0,815517026272,TMALL,117.54978799464782,Face,8,7100.0,0.0,0.0,0.0,8,4,1657.8636363636363
239,9,2021-09-01,4348.0,815517026272,TMALL,117.54978799464782,Face,9,2268.5,0.0,1.0,0.0,0,0,1657.8636363636363
240,9,2021-10-01,474.0,815517026272,TMALL,117.54978799464782,Face,10,418.5,0.0,0.0,0.0,4,4,1657.8636363636363
241,9,2021-11-01,14776.0,815517026272,TMALL,117.54978799464782,Face,11,7632.5,1.0,0.0,0.0,0,0,1657.8636363636363
242,9,2021-12-01,463.0,815517026272,TMALL,117.54978799464782,Face,12,3191.5,0.0,0.0,1.0,0,0,1657.8636363636363
243,9,2022-01-01,1207.0,815517026272,TMALL,92.1618338815789,Face,1,770.0,0.0,0.0,0.0,4,4,1657.8636363636363
244,9,2022-02-01,247.0,815517026272,TMALL,134.266541666667,Face,2,222.5,0.0,0.0,1.0,0,0,1657.8636363636363
245,9,2022-03-01,719.0,815517026272,TMALL,96.77512779552721,Face,3,3911.5,0.0,1.0,0.0,0,0,1657.8636363636363
246,9,2022-04-01,515.0,815517026272,TMALL,104.496315789474,Face,4,5865.0,0.0,0.0,0.0,4,4,1657.8636363636363
247,9,2022-05-01,2550.0,815517026272,TMALL,118.993113636364,Face,5,1462.0,0.0,0.0,1.0,0,0,1657.8636363636363
248,9,2022-06-01,3511.0,815517026272,TMALL,133.1111172161172,Face,6,2323.0,0.0,1.0,0.0,0,0,1657.8636363636363
249,9,2022-07-01,672.0,815517026272,TMALL,133.1111172161172,Face,7,588.0,0.0,0.0,0.0,4,8,1657.8636363636363
250,10,2020-07-01,0.0,815517026999,TMALL,242.3003166909037,Ultra Repair,7,2426.6666666666665,0.0,0.0,0.0,4,8,1434.3636363636363
251,10,2020-08-01,0.0,815517026999,TMALL,242.3003166909037,Ultra Repair,8,644.0,0.0,0.0,0.0,8,4,1434.3636363636363
252,10,2020-09-01,0.0,815517026999,TMALL,242.3003166909037,Ultra Repair,9,1128.0,0.0,1.0,0.0,0,0,1434.3636363636363
253,10,2020-10-01,0.0,815517026999,TMALL,242.3003166909037,Ultra Repair,10,155.0,0.0,0.0,0.0,4,4,1434.3636363636363
254,10,2020-11-01,0.0,815517026999,TMALL,242.3003166909037,Ultra Repair,11,1664.0,1.0,0.0,0.0,0,0,1434.3636363636363
255,10,2020-12-01,0.0,815517026999,TMALL,242.3003166909037,Ultra Repair,12,401.5,0.0,0.0,1.0,0,0,1434.3636363636363
256,10,2021-01-01,0.0,815517026999,TMALL,242.3003166909037,Ultra Repair,1,219.5,0.0,0.0,0.0,4,4,1434.3636363636363
257,10,2021-02-01,0.0,815517026999,TMALL,242.3003166909037,Ultra Repair,2,179.5,0.0,0.0,1.0,0,0,1434.3636363636363
258,10,2021-03-01,0.0,815517026999,TMALL,242.3003166909037,Ultra Repair,3,2074.5,0.0,1.0,0.0,0,0,1434.3636363636363
259,10,2021-04-01,26188.0,815517026999,TMALL,242.3003166909037,Ultra Repair,4,13486.5,0.0,0.0,0.0,4,4,1434.3636363636363
260,10,2021-05-01,2336.0,815517026999,TMALL,242.3003166909037,Ultra Repair,5,5279.5,0.0,0.0,1.0,0,0,1434.3636363636363
261,10,2021-06-01,14562.0,815517026999,TMALL,242.3003166909037,Ultra Repair,6,11491.5,0.0,1.0,0.0,0,0,1434.3636363636363
262,10,2021-07-01,3199.0,815517026999,TMALL,242.3003166909037,Ultra Repair,7,2426.6666666666665,0.0,0.0,0.0,4,8,1434.3636363636363
263,10,2021-08-01,1288.0,815517026999,TMALL,242.3003166909037,Ultra Repair,8,644.0,0.0,0.0,0.0,8,4,1434.3636363636363
264,10,2021-09-01,2256.0,815517026999,TMALL,242.3003166909037,Ultra Repair,9,1128.0,0.0,1.0,0.0,0,0,1434.3636363636363
265,10,2021-10-01,310.0,815517026999,TMALL,242.3003166909037,Ultra Repair,10,155.0,0.0,0.0,0.0,4,4,1434.3636363636363
266,10,2021-11-01,3328.0,815517026999,TMALL,242.3003166909037,Ultra Repair,11,1664.0,1.0,0.0,0.0,0,0,1434.3636363636363
267,10,2021-12-01,803.0,815517026999,TMALL,242.3003166909037,Ultra Repair,12,401.5,0.0,0.0,1.0,0,0,1434.3636363636363
268,10,2022-01-01,439.0,815517026999,TMALL,249.443624733475,Ultra Repair,1,219.5,0.0,0.0,0.0,4,4,1434.3636363636363
269,10,2022-02-01,359.0,815517026999,TMALL,279.527005494505,Ultra Repair,2,179.5,0.0,0.0,1.0,0,0,1434.3636363636363
270,10,2022-03-01,4149.0,815517026999,TMALL,244.015161923454,Ultra Repair,3,2074.5,0.0,1.0,0.0,0,0,1434.3636363636363
271,10,2022-04-01,785.0,815517026999,TMALL,255.86391908976,Ultra Repair,4,13486.5,0.0,0.0,0.0,4,4,1434.3636363636363
272,10,2022-05-01,8223.0,815517026999,TMALL,230.106357428381,Ultra Repair,5,5279.5,0.0,0.0,1.0,0,0,1434.3636363636363
273,10,2022-06-01,8421.0,815517026999,TMALL,230.4434684982169,Ultra Repair,6,11491.5,0.0,1.0,0.0,0,0,1434.3636363636363
274,10,2022-07-01,4081.0,815517026999,TMALL,230.4434684982169,Ultra Repair,7,2426.6666666666665,0.0,0.0,0.0,4,8,1434.3636363636363
275,11,2020-07-01,0.0,815517027163,TMALL,103.70144788310704,Face,7,516.0,0.0,0.0,0.0,4,8,543.3636363636364
276,11,2020-08-01,0.0,815517027163,TMALL,103.70144788310704,Face,8,321.0,0.0,0.0,0.0,8,4,543.3636363636364
277,11,2020-09-01,0.0,815517027163,TMALL,103.70144788310704,Face,9,735.0,0.0,1.0,0.0,0,0,543.3636363636364
278,11,2020-10-01,0.0,815517027163,TMALL,103.70144788310704,Face,10,131.0,0.0,0.0,0.0,4,4,543.3636363636364
279,11,2020-11-01,0.0,815517027163,TMALL,103.70144788310704,Face,11,1218.0,1.0,0.0,0.0,0,0,543.3636363636364
280,11,2020-12-01,0.0,815517027163,TMALL,103.70144788310704,Face,12,1102.5,0.0,0.0,1.0,0,0,543.3636363636364
281,11,2021-01-01,0.0,815517027163,TMALL,103.70144788310704,Face,1,234.5,0.0,0.0,0.0,4,4,543.3636363636364
282,11,2021-02-01,11.0,815517027163,TMALL,103.70144788310704,Face,2,130.5,0.0,0.0,1.0,0,0,543.3636363636364
283,11,2021-03-01,2057.0,815517027163,TMALL,103.70144788310704,Face,3,1271.5,0.0,1.0,0.0,0,0,543.3636363636364
284,11,2021-04-01,21091.0,815517027163,TMALL,103.70144788310704,Face,4,10711.5,0.0,0.0,0.0,4,4,543.3636363636364
285,11,2021-05-01,465.0,815517027163,TMALL,103.70144788310704,Face,5,541.5,0.0,0.0,1.0,0,0,543.3636363636364
286,11,2021-06-01,7362.0,815517027163,TMALL,103.70144788310704,Face,6,4250.5,0.0,1.0,0.0,0,0,543.3636363636364
287,11,2021-07-01,1028.0,815517027163,TMALL,103.70144788310704,Face,7,516.0,0.0,0.0,0.0,4,8,543.3636363636364
288,11,2021-08-01,642.0,815517027163,TMALL,103.70144788310704,Face,8,321.0,0.0,0.0,0.0,8,4,543.3636363636364
289,11,2021-09-01,1470.0,815517027163,TMALL,103.70144788310704,Face,9,735.0,0.0,1.0,0.0,0,0,543.3636363636364
290,11,2021-10-01,262.0,815517027163,TMALL,103.70144788310704,Face,10,131.0,0.0,0.0,0.0,4,4,543.3636363636364
291,11,2021-11-01,2436.0,815517027163,TMALL,103.70144788310704,Face,11,1218.0,1.0,0.0,0.0,0,0,543.3636363636364
292,11,2021-12-01,2205.0,815517027163,TMALL,103.70144788310704,Face,12,1102.5,0.0,0.0,1.0,0,0,543.3636363636364
293,11,2022-01-01,469.0,815517027163,TMALL,100.05198130841102,Face,1,234.5,0.0,0.0,0.0,4,4,543.3636363636364
294,11,2022-02-01,250.0,815517027163,TMALL,106.30102189781,Face,2,130.5,0.0,0.0,1.0,0,0,543.3636363636364
295,11,2022-03-01,486.0,815517027163,TMALL,88.8767899159664,Face,3,1271.5,0.0,1.0,0.0,0,0,543.3636363636364
296,11,2022-04-01,332.0,815517027163,TMALL,102.142152173913,Face,4,10711.5,0.0,0.0,0.0,4,4,543.3636363636364
297,11,2022-05-01,618.0,815517027163,TMALL,90.2302346570397,Face,5,541.5,0.0,0.0,1.0,0,0,543.3636363636364
298,11,2022-06-01,1139.0,815517027163,TMALL,78.6738375558867,Face,6,4250.5,0.0,1.0,0.0,0,0,543.3636363636364
299,11,2022-07-01,520.0,815517027163,TMALL,78.6738375558867,Face,7,516.0,0.0,0.0,0.0,4,8,543.3636363636364
300,12,2020-07-01,0.0,815517027170,TMALL,202.16,Face,7,92.0,0.0,0.0,0.0,4,8,266.04545454545456
301,12,2020-08-01,0.0,815517027170,TMALL,202.16,Face,8,0.0,0.0,0.0,0.0,8,4,266.04545454545456
302,12,2020-09-01,0.0,815517027170,TMALL,202.16,Face,9,0.0,0.0,1.0,0.0,0,0,266.04545454545456
303,12,2020-10-01,0.0,815517027170,TMALL,202.16,Face,10,0.0,0.0,0.0,0.0,4,4,266.04545454545456
304,12,2020-11-01,0.0,815517027170,TMALL,202.16,Face,11,0.0,1.0,0.0,0.0,0,0,266.04545454545456
305,12,2020-12-01,0.0,815517027170,TMALL,202.16,Face,12,2713.5,0.0,0.0,1.0,0,0,266.04545454545456
306,12,2021-01-01,0.0,815517027170,TMALL,202.16,Face,1,1574.0,0.0,0.0,0.0,4,4,266.04545454545456
307,12,2021-02-01,0.0,815517027170,TMALL,202.16,Face,2,398.0,0.0,0.0,1.0,0,0,266.04545454545456
308,12,2021-03-01,0.0,815517027170,TMALL,202.16,Face,3,3686.5,0.0,1.0,0.0,0,0,266.04545454545456
309,12,2021-04-01,0.0,815517027170,TMALL,202.16,Face,4,145.5,0.0,0.0,0.0,4,4,266.04545454545456
310,12,2021-05-01,0.0,815517027170,TMALL,202.16,Face,5,1381.5,0.0,0.0,1.0,0,0,266.04545454545456
311,12,2021-06-01,0.0,815517027170,TMALL,202.16,Face,6,863.5,0.0,1.0,0.0,0,0,266.04545454545456
312,12,2021-07-01,0.0,815517027170,TMALL,202.16,Face,7,92.0,0.0,0.0,0.0,4,8,266.04545454545456
313,12,2021-08-01,0.0,815517027170,TMALL,202.16,Face,8,0.0,0.0,0.0,0.0,8,4,266.04545454545456
314,12,2021-09-01,0.0,815517027170,TMALL,202.16,Face,9,0.0,0.0,1.0,0.0,0,0,266.04545454545456
315,12,2021-10-01,0.0,815517027170,TMALL,202.16,Face,10,0.0,0.0,0.0,0.0,4,4,266.04545454545456
316,12,2021-11-01,0.0,815517027170,TMALL,202.16,Face,11,0.0,1.0,0.0,0.0,0,0,266.04545454545456
317,12,2021-12-01,5427.0,815517027170,TMALL,202.16,Face,12,2713.5,0.0,0.0,1.0,0,0,266.04545454545456
318,12,2022-01-01,3148.0,815517027170,TMALL,200.42747826087,Face,1,1574.0,0.0,0.0,0.0,4,4,266.04545454545456
319,12,2022-02-01,796.0,815517027170,TMALL,219.123743654822,Face,2,398.0,0.0,0.0,1.0,0,0,266.04545454545456
320,12,2022-03-01,7373.0,815517027170,TMALL,184.17350060056097,Face,3,3686.5,0.0,1.0,0.0,0,0,266.04545454545456
321,12,2022-04-01,291.0,815517027170,TMALL,218.362157534247,Face,4,145.5,0.0,0.0,0.0,4,4,266.04545454545456
322,12,2022-05-01,2763.0,815517027170,TMALL,164.815239916551,Face,5,1381.5,0.0,0.0,1.0,0,0,266.04545454545456
323,12,2022-06-01,1727.0,815517027170,TMALL,165.80218543046357,Face,6,863.5,0.0,1.0,0.0,0,0,266.04545454545456
324,12,2022-07-01,276.0,815517027170,TMALL,165.80218543046357,Face,7,92.0,0.0,0.0,0.0,4,8,266.04545454545456
325,13,2020-07-01,0.0,815517027606,TMALL,110.69423668639052,Face,7,5.333333333333333,0.0,0.0,0.0,4,8,12.130434782608695
326,13,2020-08-01,0.0,815517027606,TMALL,110.69423668639052,Face,8,0.0,0.0,0.0,0.0,8,4,12.130434782608695
327,13,2020-09-01,0.0,815517027606,TMALL,110.69423668639052,Face,9,22.0,0.0,1.0,0.0,0,0,12.130434782608695
328,13,2020-10-01,0.0,815517027606,TMALL,110.69423668639052,Face,10,28.0,0.0,0.0,0.0,4,4,12.130434782608695
329,13,2020-11-01,0.0,815517027606,TMALL,110.69423668639052,Face,11,372.0,1.0,0.0,0.0,0,0,12.130434782608695
330,13,2020-12-01,0.0,815517027606,TMALL,110.69423668639052,Face,12,18.0,0.0,0.0,1.0,0,0,12.130434782608695
331,13,2021-01-01,0.0,815517027606,TMALL,110.69423668639052,Face,1,10.0,0.0,0.0,0.0,4,4,12.130434782608695
332,13,2021-02-01,0.0,815517027606,TMALL,110.69423668639052,Face,2,6.0,0.0,0.0,1.0,0,0,12.130434782608695
333,13,2021-03-01,0.0,815517027606,TMALL,110.69423668639052,Face,3,16.0,0.0,1.0,0.0,0,0,12.130434782608695
334,13,2021-04-01,0.0,815517027606,TMALL,110.69423668639052,Face,4,3.5,0.0,0.0,0.0,4,4,12.130434782608695
335,13,2021-05-01,0.0,815517027606,TMALL,110.69423668639052,Face,5,328.5,0.0,0.0,1.0,0,0,12.130434782608695
336,13,2021-06-01,0.0,815517027606,TMALL,110.69423668639052,Face,6,28.0,0.0,1.0,0.0,0,0,12.130434782608695
337,13,2021-07-01,0.0,815517027606,TMALL,110.69423668639052,Face,7,5.333333333333333,0.0,0.0,0.0,4,8,12.130434782608695
338,13,2021-08-01,0.0,815517027606,TMALL,110.69423668639052,Face,8,0.0,0.0,0.0,0.0,8,4,12.130434782608695
339,13,2021-09-01,44.0,815517027606,TMALL,110.69423668639052,Face,9,22.0,0.0,1.0,0.0,0,0,12.130434782608695
340,13,2021-10-01,56.0,815517027606,TMALL,110.69423668639052,Face,10,28.0,0.0,0.0,0.0,4,4,12.130434782608695
341,13,2021-11-01,744.0,815517027606,TMALL,110.69423668639052,Face,11,372.0,1.0,0.0,0.0,0,0,12.130434782608695
342,13,2021-12-01,36.0,815517027606,TMALL,110.69423668639052,Face,12,18.0,0.0,0.0,1.0,0,0,12.130434782608695
343,13,2022-01-01,20.0,815517027606,TMALL,177.184444444444,Face,1,10.0,0.0,0.0,0.0,4,4,12.130434782608695
344,13,2022-02-01,12.0,815517027606,TMALL,207.708666666667,Face,2,6.0,0.0,0.0,1.0,0,0,12.130434782608695
345,13,2022-03-01,32.0,815517027606,TMALL,119.09354838709699,Face,3,16.0,0.0,1.0,0.0,0,0,12.130434782608695
346,13,2022-04-01,7.0,815517027606,TMALL,187.725,Face,4,3.5,0.0,0.0,0.0,4,4,12.130434782608695
347,13,2022-05-01,657.0,815517027606,TMALL,121.50591809775399,Face,5,328.5,0.0,0.0,1.0,0,0,12.130434782608695
348,13,2022-06-01,56.0,815517027606,TMALL,162.2445945945946,Face,6,28.0,0.0,1.0,0.0,0,0,12.130434782608695
349,13,2022-07-01,16.0,815517027606,TMALL,162.2445945945946,Face,7,5.333333333333333,0.0,0.0,0.0,4,8,12.130434782608695
350,14,2020-07-01,0.0,815517027613,TMALL,83.94805440440676,Oil,7,104.0,0.0,0.0,0.0,4,8,237.0909090909091
351,14,2020-08-01,0.0,815517027613,TMALL,83.94805440440676,Oil,8,0.0,0.0,0.0,0.0,8,4,237.0909090909091
352,14,2020-09-01,0.0,815517027613,TMALL,83.94805440440676,Oil,9,1494.5,0.0,1.0,0.0,0,0,237.0909090909091
353,14,2020-10-01,0.0,815517027613,TMALL,83.94805440440676,Oil,10,285.5,0.0,0.0,0.0,4,4,237.0909090909091
354,14,2020-11-01,0.0,815517027613,TMALL,83.94805440440676,Oil,11,2680.5,1.0,0.0,0.0,0,0,237.0909090909091
355,14,2020-12-01,0.0,815517027613,TMALL,83.94805440440676,Oil,12,118.5,0.0,0.0,1.0,0,0,237.0909090909091
356,14,2021-01-01,0.0,815517027613,TMALL,83.94805440440676,Oil,1,0.0,0.0,0.0,0.0,4,4,237.0909090909091
357,14,2021-02-01,0.0,815517027613,TMALL,83.94805440440676,Oil,2,0.0,0.0,0.0,1.0,0,0,237.0909090909091
358,14,2021-03-01,0.0,815517027613,TMALL,83.94805440440676,Oil,3,2058.5,0.0,1.0,0.0,0,0,237.0909090909091
359,14,2021-04-01,0.0,815517027613,TMALL,83.94805440440676,Oil,4,56.0,0.0,0.0,0.0,4,4,237.0909090909091
360,14,2021-05-01,0.0,815517027613,TMALL,83.94805440440676,Oil,5,910.0,0.0,0.0,1.0,0,0,237.0909090909091
361,14,2021-06-01,0.0,815517027613,TMALL,83.94805440440676,Oil,6,1082.0,0.0,1.0,0.0,0,0,237.0909090909091
362,14,2021-07-01,0.0,815517027613,TMALL,83.94805440440676,Oil,7,104.0,0.0,0.0,0.0,4,8,237.0909090909091
363,14,2021-08-01,0.0,815517027613,TMALL,83.94805440440676,Oil,8,0.0,0.0,0.0,0.0,8,4,237.0909090909091
364,14,2021-09-01,2989.0,815517027613,TMALL,83.94805440440676,Oil,9,1494.5,0.0,1.0,0.0,0,0,237.0909090909091
365,14,2021-10-01,571.0,815517027613,TMALL,83.94805440440676,Oil,10,285.5,0.0,0.0,0.0,4,4,237.0909090909091
366,14,2021-11-01,5361.0,815517027613,TMALL,83.94805440440676,Oil,11,2680.5,1.0,0.0,0.0,0,0,237.0909090909091
367,14,2021-12-01,237.0,815517027613,TMALL,83.94805440440676,Oil,12,118.5,0.0,0.0,1.0,0,0,237.0909090909091
368,14,2022-01-01,0.0,815517027613,TMALL,145.917894736842,Oil,1,0.0,0.0,0.0,0.0,4,4,237.0909090909091
369,14,2022-02-01,0.0,815517027613,TMALL,145.917894736842,Oil,2,0.0,0.0,0.0,1.0,0,0,237.0909090909091
370,14,2022-03-01,4117.0,815517027613,TMALL,107.511797752809,Oil,3,2058.5,0.0,1.0,0.0,0,0,237.0909090909091
371,14,2022-04-01,112.0,815517027613,TMALL,114.195806451613,Oil,4,56.0,0.0,0.0,0.0,4,4,237.0909090909091
372,14,2022-05-01,1820.0,815517027613,TMALL,144.166574074074,Oil,5,910.0,0.0,0.0,1.0,0,0,237.0909090909091
373,14,2022-06-01,2164.0,815517027613,TMALL,128.71114285714285,Oil,6,1082.0,0.0,1.0,0.0,0,0,237.0909090909091
374,14,2022-07-01,312.0,815517027613,TMALL,128.71114285714285,Oil,7,104.0,0.0,0.0,0.0,4,8,237.0909090909091
375,32,2022-01-01,169.0,815517025992,TMALL,196.688563829787,Face,1,169.0,0.0,0.0,0.0,4,4,155.33333333333334
376,32,2022-02-01,146.0,815517025992,TMALL,187.77461038961,Face,2,146.0,0.0,0.0,1.0,0,0,155.33333333333334
377,32,2022-03-01,315.0,815517025992,TMALL,160.24893258427,Face,3,315.0,0.0,1.0,0.0,0,0,155.33333333333334
378,32,2022-04-01,53.0,815517025992,TMALL,190.295128205128,Face,4,53.0,0.0,0.0,0.0,4,4,155.33333333333334
379,32,2022-05-01,202.0,815517025992,TMALL,167.116787148594,Face,5,202.0,0.0,0.0,1.0,0,0,155.33333333333334
380,32,2022-06-01,236.0,815517025992,TMALL,155.709662921348,Face,6,236.0,0.0,1.0,0.0,0,0,155.33333333333334
381,32,2022-07-01,126.0,815517025992,TMALL,155.709662921348,Face,7,126.0,0.0,0.0,0.0,4,8,155.33333333333334
382,33,2022-01-01,23.0,815517027491,TMALL,296.3412,Eye,1,23.0,0.0,0.0,0.0,4,4,26.5
383,33,2022-02-01,17.0,815517027491,TMALL,288.908333333333,Eye,2,17.0,0.0,0.0,1.0,0,0,26.5
384,33,2022-03-01,70.0,815517027491,TMALL,229.497333333333,Eye,3,70.0,0.0,1.0,0.0,0,0,26.5
385,33,2022-04-01,28.0,815517027491,TMALL,240.215333333333,Eye,4,28.0,0.0,0.0,0.0,4,4,26.5
386,33,2022-05-01,23.0,815517027491,TMALL,255.74416666666698,Eye,5,23.0,0.0,0.0,1.0,0,0,26.5
387,33,2022-06-01,54.0,815517027491,TMALL,221.87774193548387,Eye,6,54.0,0.0,1.0,0.0,0,0,26.5
388,33,2022-07-01,14.0,815517027491,TMALL,221.87774193548387,Eye,7,14.0,0.0,0.0,0.0,4,8,26.5
389,50,2022-06-01,1127.0,815517028122,TMALL,164.11242009132422,Oil,6,1127.0,0.0,1.0,0.0,0,0,1096.0
390,50,2022-07-01,1096.0,815517028122,TMALL,164.11242009132422,Oil,7,1096.0,0.0,0.0,0.0,4,8,1096.0
